id,average_polarity,sentiment_class
PG0711,-0.0069722222222222225,mixed negative
PG0712,0.009457692307692306,mixed positive
PG0713,0.027192307692307696,mixed positive
PG0714,-0.02118461538461539,mixed negative
PG0715,0.1998,mixed positive
PG0717,0.0,neutral
PG0718,0.2202,mixed positive
PG0719,0.18968181818181817,mixed positive
PG0720,-0.5423,strongly negative
PG0721,-0.10332413793103448,mixed negative
PG0722,0.1674,mixed positive
PG0723,0.026452941176470592,mixed positive
PG0724,0.0,neutral
PG0725,-0.11955185185185185,mixed negative
PG0726,0.1468,mixed positive
PG0727,0.14049999999999999,mixed positive
PG0728,0.34,mixed positive
PG0729,0.0,neutral
PG0730,0.0,neutral
PG0731,0.12498000000000001,mixed positive
PG0732,0.0367948275862069,mixed positive
PG0733,0.10039000000000001,mixed positive
PG0734,0.08808,mixed positive
PG0735,0.06503766233766234,mixed positive
PG0736,0.3182,mixed positive
PG0737,0.02282571428571429,mixed positive
PG0738,-0.03419545454545454,mixed negative
PG0739,0.2579318181818182,mixed positive
PG0740,0.05855815217391304,mixed positive
PG0741,0.0656089552238806,mixed positive
PG0742,0.009175,mixed positive
PG0743,0.049190384615384615,mixed positive
PG0744,0.007815254237288138,mixed positive
PG0745,0.19045121951219512,mixed positive
PG0746,0.1018677966101695,mixed positive
PG0747,0.06135388888888889,mixed positive
PG0748,-0.012280357142857147,mixed negative
PG0749,0.10201212121212122,mixed positive
PG0750,0.13105714285714287,mixed positive
PG0751,0.04348979591836735,mixed positive
PG0752,0.045742142857142856,mixed positive
PG0753,-0.004193478260869563,mixed negative
PG0754,0.055462500000000005,mixed positive
PG0755,0.09065348837209303,mixed positive
PG0756,0.05410344827586207,mixed positive
PG0757,0.03533660130718955,mixed positive
PG0758,0.05997230769230769,mixed positive
PG0759,0.13467804878048784,mixed positive
PG0760,0.07662857142857142,mixed positive
PG0761,0.04866564417177914,mixed positive
PG0762,0.1780009708737864,mixed positive
PG0763,0.093724,mixed positive
PG0764,0.12612820512820513,mixed positive
PG0765,0.03404782608695652,mixed positive
PG0766,0.09048039215686275,mixed positive
PG0767,0.1255945945945946,mixed positive
PG0768,0.21792093023255812,mixed positive
PG0769,0.04348125,mixed positive
PG0770,0.0001275000000000019,mixed positive
PG0771,0.008032,mixed positive
PG0772,0.02779848484848485,mixed positive
PG0773,0.07453111111111112,mixed positive
PG0774,0.06336986301369864,mixed positive
PG0775,0.024450925925925928,mixed positive
PG0776,0.025256435643564355,mixed positive
PG0777,0.08356428571428572,mixed positive
PG0778,0.06667692307692308,mixed positive
PG0779,0.04604,mixed positive
PG0780,0.06901379310344828,mixed positive
PG0781,0.13208727272727272,mixed positive
PG0782,-0.08374615384615385,mixed negative
PG0783,0.055220000000000005,mixed positive
PG0784,0.15181511627906977,mixed positive
PG0785,0.09670879120879121,mixed positive
PG0786,0.054726506024096386,mixed positive
PG0787,0.12614375,mixed positive
PG0788,0.12592093023255815,mixed positive
PG0789,0.16229622641509436,mixed positive
PG0790,0.04716666666666667,mixed positive
PG0791,0.052870930232558136,mixed positive
PG0792,0.08590588235294117,mixed positive
PG0793,0.13267352941176472,mixed positive
PG0794,0.05579375,mixed positive
PG0795,0.1135375,mixed positive
PG0796,0.02433384615384615,mixed positive
PG0797,0.02504122807017544,mixed positive
PG0798,-0.03317941176470589,mixed negative
PG0799,0.03507021276595745,mixed positive
PG0800,0.09885555555555556,mixed positive
PG0801,0.07654871794871794,mixed positive
PG0802,0.1665604651162791,mixed positive
PG0803,0.1055925,mixed positive
PG0804,0.14093243243243245,mixed positive
PG0805,0.17263404255319148,mixed positive
PG0806,-0.04225384615384615,mixed negative
PG0807,0.03123269230769231,mixed positive
PG0808,0.10524499999999999,mixed positive
PG0809,0.046896774193548395,mixed positive
PG0810,-0.02269078947368421,mixed negative
PG0811,0.10577058823529412,mixed positive
PG0812,-0.0037375000000000012,mixed negative
PG0813,0.07422857142857144,mixed positive
PG0814,0.06204740740740741,mixed positive
PG0815,0.07514424778761063,mixed positive
PG0816,-0.03300483870967742,mixed negative
PG0817,0.04998181818181819,mixed positive
PG0818,-0.005381111111111112,mixed negative
PG0819,0.08243600000000001,mixed positive
PG0820,-0.02327931034482758,mixed negative
PG0821,0.13777555555555554,mixed positive
PG0822,0.03385934065934066,mixed positive
PG0823,0.1061,mixed positive
PG0824,0.05424347826086957,mixed positive
PG0825,0.12625901639344264,mixed positive
PG0826,0.15653823529411764,mixed positive
PG0827,0.06852622950819673,mixed positive
PG0828,0.1721230769230769,mixed positive
PG0829,0.062189655172413795,mixed positive
PG0830,0.07283414634146342,mixed positive
PG0831,0.0036415584415584426,mixed positive
PG0832,-0.03977714285714285,mixed negative
PG0833,0.0856404761904762,mixed positive
PG0834,0.048365979381443304,mixed positive
PG0835,0.020324556213017753,mixed positive
PG0836,0.19959767441860468,mixed positive
PG0837,0.06983260869565218,mixed positive
PG0838,0.09384148936170213,mixed positive
PG0839,0.06137524752475248,mixed positive
PG0840,0.027066666666666666,mixed positive
PG0841,0.09226842105263158,mixed positive
PG0842,0.07330217391304349,mixed positive
PG0843,0.03900845070422535,mixed positive
PG0844,0.10956274509803922,mixed positive
PG0845,-0.005573333333333334,mixed negative
PG0846,0.07872222222222222,mixed positive
PG0847,0.04483125,mixed positive
PG0848,0.04346,mixed positive
PG0849,0.06840689655172413,mixed positive
PG0850,0.044841891891891895,mixed positive
PG0851,0.057413793103448275,mixed positive
PG0852,0.04137214285714286,mixed positive
PG0853,0.0007906250000000066,mixed positive
PG0854,0.09235,mixed positive
PG0855,0.3149071428571429,mixed positive
PG0856,0.13095348837209303,mixed positive
PG0857,-0.00024473684210526395,mixed negative
PG0858,0.06256984126984128,mixed positive
PG0859,0.09513695652173915,mixed positive
PG0860,0.06483260869565217,mixed positive
PG0861,0.14294722222222223,mixed positive
PG0862,0.1177972602739726,mixed positive
PG0863,0.07702051282051282,mixed positive
PG0864,0.07467692307692309,mixed positive
PG0865,0.0700427672955975,mixed positive
PG0866,0.05773235294117647,mixed positive
PG0867,0.07421315789473684,mixed positive
PG0868,0.10821348314606742,mixed positive
PG0869,0.18107250000000003,mixed positive
PG0870,0.12662727272727273,mixed positive
PG0871,0.03325461165048544,mixed positive
PG0872,0.03325461165048544,mixed positive
PG0873,0.03325461165048544,mixed positive
PG0874,0.17142888888888888,mixed positive
PG0875,0.05976326530612245,mixed positive
PG0876,0.06334888888888889,mixed positive
PG0877,0.14132027027027028,mixed positive
PG0878,0.1434685950413223,mixed positive
PG0879,0.02682818181818182,mixed positive
PG0880,-0.09273235294117646,mixed negative
PG0881,0.030950000000000002,mixed positive
PG0882,0.08298157894736842,mixed positive
PG0883,0.023991836734693878,mixed positive
PG0884,0.07803835616438355,mixed positive
PG0885,0.12875151515151514,mixed positive
PG0886,0.14976986301369863,mixed positive
PG0887,0.10784137931034483,mixed positive
PG0888,0.12217499999999999,mixed positive
PG0889,0.17165,mixed positive
PG0890,0.187,mixed positive
PG0891,0.09102833333333334,mixed positive
PG0892,0.05211801242236025,mixed positive
PG0893,0.06059777777777778,mixed positive
PG0894,0.12507555555555555,mixed positive
PG0895,0.04853985507246377,mixed positive
PG0896,-0.00770454545454545,mixed negative
PG0897,0.03430597014925373,mixed positive
PG0898,0.08894222222222221,mixed positive
PG0899,0.0014241379310344828,mixed positive
PG0900,0.11510952380952381,mixed positive
PG0901,0.04181558441558442,mixed positive
PG0902,0.09207828947368421,mixed positive
PG0903,0.10383725490196079,mixed positive
PG0904,0.08651,mixed positive
PG0905,0.114412,mixed positive
PG0906,0.1662725,mixed positive
PG0907,0.04575172413793104,mixed positive
PG0908,-0.015141666666666664,mixed negative
PG0909,3.200000000000136e-05,mixed positive
PG0910,0.07274897959183672,mixed positive
PG0911,0.029365625000000006,mixed positive
PG0912,0.098252,mixed positive
PG0913,0.14308478260869564,mixed positive
PG0914,0.08279411764705882,mixed positive
PG0915,0.08046603773584907,mixed positive
PG0916,0.07429020618556702,mixed positive
PG0917,0.03810707070707071,mixed positive
PG0918,0.06819818181818182,mixed positive
PG0919,0.09253197674418606,mixed positive
PG0920,0.04618360655737705,mixed positive
PG0921,0.04240555555555556,mixed positive
PG0922,0.14941747572815534,mixed positive
PG0923,0.19654390243902442,mixed positive
PG0924,0.028065217391304357,mixed positive
PG0925,0.12404909090909091,mixed positive
PG0926,0.04931709401709402,mixed positive
PG0927,0.05448461538461538,mixed positive
PG0928,-0.009126829268292684,mixed negative
PG0929,0.01976904761904762,mixed positive
PG0930,0.09472115384615386,mixed positive
PG0931,0.05113783783783784,mixed positive
PG0932,0.07754193548387096,mixed positive
PG0933,0.1878404761904762,mixed positive
PG0934,0.11023495145631068,mixed positive
PG0935,0.08719405940594059,mixed positive
PG0936,0.09391935483870968,mixed positive
PG0937,0.07571481481481482,mixed positive
PG0938,0.07514395604395606,mixed positive
PG0939,0.26102000000000003,mixed positive
PG0940,0.10285718849840256,mixed positive
PG0941,0.09542717391304346,mixed positive
PG0942,0.160565625,mixed positive
PG0943,0.08808829787234043,mixed positive
PG0944,0.1436857142857143,mixed positive
PG0945,0.16875744680851062,mixed positive
PG0946,-0.040749999999999995,mixed negative
PG0947,0.06982653061224489,mixed positive
PG0948,0.013743749999999999,mixed positive
PG0949,0.09993055555555556,mixed positive
PG0950,0.02006222222222222,mixed positive
PG0951,0.102753125,mixed positive
PG0952,0.1868,mixed positive
PG0953,0.10542631578947367,mixed positive
PG0954,0.08093606557377049,mixed positive
PG0955,0.04208508771929825,mixed positive
PG0956,-0.005976086956521739,mixed negative
PG0957,0.13458571428571428,mixed positive
PG0958,0.07623142857142857,mixed positive
PG0959,0.029668807339449543,mixed positive
PG0960,0.01836103896103896,mixed positive
PG0961,0.1258037037037037,mixed positive
PG0962,0.6369,strongly positive
PG0963,0.00845520833333333,mixed positive
PG0964,0.074125,mixed positive
PG0965,0.17571842105263158,mixed positive
PG0966,0.062204800000000005,mixed positive
PG0967,0.11255135135135137,mixed positive
PG0968,0.09874605263157894,mixed positive
PG0969,0.3463090909090909,mixed positive
PG0970,0.004454716981132076,mixed positive
PG0971,0.001691891891891893,mixed positive
PG0972,0.11169230769230769,mixed positive
PG0973,0.07107191011235955,mixed positive
PG0974,0.10027,mixed positive
PG0975,0.07314137931034484,mixed positive
PG0976,0.05308210526315789,mixed positive
PG0977,0.023782336182336182,mixed positive
PG0978,0.02577692307692308,mixed positive
PG0979,0.10375142857142856,mixed positive
PG0980,0.015586597938144332,mixed positive
PG0981,0.09250169491525424,mixed positive
PG0982,0.07614565217391304,mixed positive
PG0983,0.004380357142857144,mixed positive
PG0984,0.020491089108910895,mixed positive
PG0985,0.06096868686868687,mixed positive
PG0986,0.08632577319587628,mixed positive
PG0987,0.05333333333333334,mixed positive
PG0988,0.1123921568627451,mixed positive
PG0989,0.11327407407407408,mixed positive
PG0990,0.1367820512820513,mixed positive
PG0991,0.11285681818181818,mixed positive
PG0992,0.052788844621513946,mixed positive
PG0993,0.048043055555555554,mixed positive
PG0994,0.14516944444444443,mixed positive
PG0995,0.053090405904059036,mixed positive
PG0996,0.09390204081632654,mixed positive
PG0997,-0.07482187500000001,mixed negative
PG0998,0.03298139534883721,mixed positive
PG0999,0.07455,mixed positive
PG1000,0.1082921052631579,mixed positive
PG1001,0.12547380952380952,mixed positive
PG1002,0.12035744680851065,mixed positive
PG1003,0.05712650602409639,mixed positive
PG1004,0.122065,mixed positive
PG1005,0.06535964912280702,mixed positive
PG1006,0.199606,mixed positive
PG1007,0.060617142857142856,mixed positive
PG1008,-0.0015599999999999948,mixed negative
PG1009,-0.024050326797385616,mixed negative
PG1010,0.034958064516129025,mixed positive
PG1011,0.11801971830985916,mixed positive
PG1012,0.0805418918918919,mixed positive
PG1013,0.0967925,mixed positive
PG1014,0.09168529411764706,mixed positive
PG1015,0.11641086956521739,mixed positive
PG1016,0.0749830985915493,mixed positive
PG1017,0.14268333333333333,mixed positive
PG1018,0.1226429906542056,mixed positive
PG1019,0.07195428571428572,mixed positive
PG1020,0.12885925925925926,mixed positive
PG1021,-0.016612389380530973,mixed negative
PG1022,0.08813333333333334,mixed positive
PG1023,0.03850625,mixed positive
PG1024,0.020890625000000003,mixed positive
PG1025,0.1266236842105263,mixed positive
PG1026,0.25476,mixed positive
PG1027,0.06346694915254238,mixed positive
PG1028,0.152502,mixed positive
PG1029,0.09031081081081081,mixed positive
PG1030,0.02058857142857143,mixed positive
PG1031,0.049057777777777783,mixed positive
PG1032,0.0886578947368421,mixed positive
PG1033,0.12086666666666666,mixed positive
PG1034,0.2667525,mixed positive
PG1035,0.13128253968253967,mixed positive
PG1036,0.16816607142857146,mixed positive
PG1037,0.038547826086956526,mixed positive
PG1038,-0.017185714285714283,mixed negative
PG1039,0.08839459459459459,mixed positive
PG1040,0.07471333333333334,mixed positive
PG1041,0.18881929824561405,mixed positive
PG1042,0.031715189873417725,mixed positive
PG1043,0.07662115384615385,mixed positive
PG1044,-0.020841666666666665,mixed negative
PG1045,-0.04797058823529412,mixed negative
PG1046,0.06819714285714285,mixed positive
PG1047,-0.016758823529411764,mixed negative
PG1048,0.0451609756097561,mixed positive
PG1049,-0.07359166666666665,mixed negative
PG1050,-0.070352,mixed negative
PG1051,-0.012478947368421051,mixed negative
PG1052,0.23731428571428573,mixed positive
PG1053,-0.011173076923076918,mixed negative
PG1054,0.12208378378378379,mixed positive
PG1055,0.05606226415094339,mixed positive
PG1056,0.07479565217391305,mixed positive
PG1057,0.08108437499999999,mixed positive
PG1058,0.06933968253968255,mixed positive
PG1059,0.11778703703703704,mixed positive
PG1060,0.0636632183908046,mixed positive
PG1061,0.012319999999999998,mixed positive
PG1062,0.041365346534653465,mixed positive
PG1063,0.17858666666666664,mixed positive
PG1064,-0.015052777777777773,mixed negative
PG1065,0.18708684210526316,mixed positive
PG1066,0.16531538461538461,mixed positive
PG1067,0.03148214285714286,mixed positive
PG1068,0.06939503105590063,mixed positive
PG1069,0.0803797619047619,mixed positive
PG1070,0.12583,mixed positive
PG1071,0.07093979591836735,mixed positive
PG1072,0.0015463414634146345,mixed positive
PG1073,0.06614488888888889,mixed positive
PG1074,-0.014147727272727272,mixed negative
PG1075,0.14370444444444444,mixed positive
PG1076,0.10886111111111112,mixed positive
PG1077,-0.014260526315789468,mixed negative
PG1078,0.21888409090909092,mixed positive
PG1079,0.0319025,mixed positive
PG1080,0.041944970414201185,mixed positive
PG1081,-0.015872222222222218,mixed negative
PG1082,0.09374383561643836,mixed positive
PG1083,-0.0748725,mixed negative
PG1084,0.13187586206896554,mixed positive
PG1085,0.0664241379310345,mixed positive
PG1086,0.03047806451612903,mixed positive
PG1087,0.14907948717948719,mixed positive
PG1088,0.029566666666666665,mixed positive
PG1089,0.06606781609195403,mixed positive
PG1090,0.13695932203389832,mixed positive
PG1091,0.08677352941176472,mixed positive
PG1092,0.03927560975609756,mixed positive
PG1093,0.06786388888888889,mixed positive
PG1094,0.148821875,mixed positive
PG1095,0.04465097087378641,mixed positive
PG1096,0.05280000000000001,mixed positive
PG1097,-0.009586206896551725,mixed negative
PG1098,0.08488,mixed positive
PG1099,0.06244313725490196,mixed positive
PG1100,0.16861157894736842,mixed positive
PG1101,0.0777589552238806,mixed positive
PG1102,0.03286461538461539,mixed positive
PG1103,0.03875315315315315,mixed positive
PG1104,0.11970851063829788,mixed positive
PG1105,0.10842875,mixed positive
PG1106,0.1695060606060606,mixed positive
PG1107,0.007681600000000005,mixed positive
PG1108,0.09954705882352942,mixed positive
PG1109,0.0724531914893617,mixed positive
PG1110,0.060663414634146345,mixed positive
PG1111,0.18384791666666667,mixed positive
PG1112,0.19807714285714287,mixed positive
PG1113,0.11041428571428571,mixed positive
PG1114,0.11444883720930234,mixed positive
PG1115,0.013202,mixed positive
PG1116,0.10117317073170733,mixed positive
PG1117,0.07042727272727273,mixed positive
PG1118,0.033063636363636364,mixed positive
PG1119,0.09307391304347826,mixed positive
PG1120,0.09955625,mixed positive
PG1121,0.1017872,mixed positive
PG1122,0.0546605633802817,mixed positive
PG1123,0.048807692307692316,mixed positive
PG1124,0.0921939393939394,mixed positive
PG1125,-0.0005702380952380926,mixed negative
PG1126,0.12423083333333333,mixed positive
PG1127,0.045130357142857146,mixed positive
PG1128,0.0815945945945946,mixed positive
PG1129,0.030580487804878057,mixed positive
PG1130,0.08354137931034483,mixed positive
PG1131,0.04884444444444444,mixed positive
PG1132,0.07446,mixed positive
PG1133,0.04984906832298137,mixed positive
PG1134,0.03824529914529915,mixed positive
PG1135,0.15445625,mixed positive
PG1136,0.2519857142857143,mixed positive
PG1137,0.11013695652173913,mixed positive
PG1138,-0.0029264705882352934,mixed negative
PG1139,0.132364,mixed positive
PG1140,0.045390090090090096,mixed positive
PG1141,0.12627021276595746,mixed positive
PG1142,0.04080811965811965,mixed positive
PG1143,0.027569014084507043,mixed positive
PG1144,0.09151515151515152,mixed positive
PG1145,0.11197142857142858,mixed positive
PG1146,0.11963181818181817,mixed positive
PG1147,0.18941470588235296,mixed positive
PG1148,0.088,mixed positive
PG1149,0.07603333333333333,mixed positive
PG1150,0.03937068965517242,mixed positive
PG1151,0.040912500000000004,mixed positive
PG1152,-0.027,mixed negative
PG1153,0.07641515151515152,mixed positive
PG1154,0.0050786885245901634,mixed positive
PG1155,-0.07997142857142857,mixed negative
PG1156,0.12110909090909092,mixed positive
PG1157,0.01645087719298246,mixed positive
PG1158,0.15504117647058824,mixed positive
PG1159,-0.009444444444444443,mixed negative
PG1160,0.02216153846153846,mixed positive
PG1161,0.10476833333333334,mixed positive
PG1162,0.0,neutral
PG1163,0.07425000000000001,mixed positive
PG1164,-0.23187857142857146,mixed negative
PG1165,0.12366516853932584,mixed positive
PG1166,0.012995336787564768,mixed positive
PG1167,0.19776666666666667,mixed positive
PG1168,-0.033237499999999996,mixed negative
PG1169,0.1574825,mixed positive
PG1170,-0.048511111111111116,mixed negative
PG1171,0.11849848484848485,mixed positive
PG1172,0.027826797385620917,mixed positive
PG1173,0.03375454545454546,mixed positive
PG1174,0.10948387096774194,mixed positive
PG1175,0.01072030456852792,mixed positive
PG1176,-0.012515384615384612,mixed negative
PG1177,0.11894298245614035,mixed positive
PG1178,0.09395222222222223,mixed positive
PG1179,0.061721538461538474,mixed positive
PG1180,0.13295,mixed positive
PG1181,0.04674854368932039,mixed positive
PG1182,-0.03466603773584905,mixed negative
PG1183,0.13532631578947368,mixed positive
PG1184,0.08015867768595042,mixed positive
PG1185,0.08868536585365855,mixed positive
PG1186,0.10413846153846154,mixed positive
PG1187,-0.01600921052631579,mixed negative
PG1188,0.13616182795698925,mixed positive
PG1189,0.12250277777777778,mixed positive
PG1190,0.09184761904761905,mixed positive
PG1191,-0.04860526315789473,mixed negative
PG1192,-0.019184313725490194,mixed negative
PG1193,0.02367385620915033,mixed positive
PG1194,0.04579137931034483,mixed positive
PG1195,-0.016557777777777772,mixed negative
PG1196,0.06275742574257426,mixed positive
PG1197,0.06591538461538461,mixed positive
PG1198,0.033941891891891895,mixed positive
PG1199,0.07393611111111112,mixed positive
PG1200,0.010447826086956522,mixed positive
PG1201,0.057136216216216215,mixed positive
PG1202,0.0,neutral
PG1203,0.13809600000000002,mixed positive
PG1204,0.03493421052631579,mixed positive
PG1205,0.22278285714285717,mixed positive
PG1206,-0.0025562499999999995,mixed negative
PG1207,0.19776666666666667,mixed positive
PG1208,-0.01396590909090909,mixed negative
PG1209,-0.0433,mixed negative
PG1210,-0.020604347826086954,mixed negative
PG1211,0.06243589743589744,mixed positive
PG1212,0.029317543859649124,mixed positive
PG1213,0.11188627450980392,mixed positive
PG1214,0.05935230769230769,mixed positive
PG1215,0.1284162162162162,mixed positive
PG1216,0.05516548223350254,mixed positive
PG1217,0.029626666666666673,mixed positive
PG1218,0.06046216216216216,mixed positive
PG1219,0.04971975308641976,mixed positive
PG1220,0.0610608695652174,mixed positive
PG1221,0.016070700636942676,mixed positive
PG1222,-0.04821739130434782,mixed negative
PG1223,0.024644444444444445,mixed positive
PG1224,0.042187499999999996,mixed positive
PG1225,0.03724328358208955,mixed positive
PG1226,0.0015049382716049377,mixed positive
PG1227,0.047052365930599374,mixed positive
PG1228,-0.03872941176470588,mixed negative
PG1229,0.03825,mixed positive
PG1230,-0.025102380952380952,mixed negative
PG1231,-0.048531707317073174,mixed negative
PG1232,-0.0035058823529411755,mixed negative
PG1234,0.0072448275862069,mixed positive
PG1235,-0.028381395348837202,mixed negative
PG1236,0.08494335664335664,mixed positive
PG1237,-0.04503857142857143,mixed negative
PG1238,0.03547857142857143,mixed positive
PG1239,-0.04424242424242424,mixed negative
PG1240,0.095925,mixed positive
PG1241,0.057389473684210525,mixed positive
PG1242,0.12805,mixed positive
PG1243,0.10671724137931035,mixed positive
PG1244,0.00565,mixed positive
PG1245,-0.018098360655737698,mixed negative
PG1246,0.06753333333333333,mixed positive
PG1247,-0.01368131868131868,mixed negative
PG1248,0.0037592592592592586,mixed positive
PG1249,0.03681707317073171,mixed positive
PG1250,0.22278285714285717,mixed positive
PG1251,0.012775384615384616,mixed positive
PG1252,0.0900531914893617,mixed positive
PG1253,0.050325,mixed positive
PG1254,0.03893896103896104,mixed positive
PG1255,-0.09165308641975309,mixed negative
PG1256,0.014916770186335401,mixed positive
PG1257,0.09215046728971962,mixed positive
PG1258,0.07432380952380953,mixed positive
PG1259,-0.019541666666666666,mixed negative
PG1260,-0.08802307692307693,mixed negative
PG1261,-0.05942713178294574,mixed negative
PG1262,-0.11824782608695653,mixed negative
PG1263,0.023669230769230776,mixed positive
PG1264,-0.09170322580645161,mixed negative
PG1265,-0.018725000000000002,mixed negative
PG1266,-0.12765,mixed negative
PG1267,-0.03291875,mixed negative
PG1268,0.042340157480314965,mixed positive
PG1269,4.999999999999449e-05,mixed positive
PG1270,0.04166,mixed positive
PG1271,-0.0017393939393939397,mixed negative
PG1272,-0.026909090909090907,mixed negative
PG1273,-0.05459473684210527,mixed negative
PG1274,0.09164666666666667,mixed positive
PG1275,0.07928082191780822,mixed positive
PG1276,0.0751076923076923,mixed positive
PG1277,0.027124390243902435,mixed positive
PG1278,0.03493660130718954,mixed positive
PG1279,-0.13537105263157895,mixed negative
PG1280,0.104025,mixed positive
PG1281,0.027078378378378377,mixed positive
PG1282,-0.040859999999999994,mixed negative
PG1283,0.0386,mixed positive
PG1284,0.05208416666666667,mixed positive
PG1285,0.032622222222222226,mixed positive
PG1286,0.08803076923076923,mixed positive
PG1287,0.05720833333333333,mixed positive
PG1288,0.01340595238095238,mixed positive
PG1289,0.03857441860465116,mixed positive
PG1290,-0.022626865671641783,mixed negative
PG1291,0.06960090909090909,mixed positive
PG1292,-0.0015468085106382977,mixed negative
PG1293,-0.016483908045977012,mixed negative
PG1294,0.08509538461538461,mixed positive
PG1295,0.03313870967741936,mixed positive
PG1296,0.087225,mixed positive
PG1297,0.03946107784431138,mixed positive
PG1298,0.08232647058823529,mixed positive
PG1299,-0.02105,mixed negative
PG1300,0.18711052631578948,mixed positive
PG1301,-0.13674923076923076,mixed negative
PG1302,-0.10861499999999999,mixed negative
PG1303,0.12586857142857144,mixed positive
PG1304,-0.02572881355932203,mixed negative
PG1305,0.14247118644067797,mixed positive
PG1306,0.16374615384615385,mixed positive
PG1307,0.06022965779467681,mixed positive
PG1308,0.06293303571428573,mixed positive
PG1309,0.03602345679012346,mixed positive
PG1310,0.019716666666666667,mixed positive
PG1311,0.0990596153846154,mixed positive
PG1312,0.036777906976744185,mixed positive
PG1313,0.05424772727272728,mixed positive
PG1314,0.102075,mixed positive
PG1315,0.058677205882352944,mixed positive
PG1316,-0.009394495412844038,mixed negative
PG1317,0.02018034188034188,mixed positive
PG1318,0.04873357664233577,mixed positive
PG1319,0.0988825,mixed positive
PG1320,0.03356962025316456,mixed positive
PG1321,0.07727241379310344,mixed positive
PG1322,0.12345245901639346,mixed positive
PG1323,0.0063124661246612476,mixed positive
PG1324,0.07783522727272728,mixed positive
PG1325,0.16158688524590165,mixed positive
PG1326,0.03242170542635659,mixed positive
PG1327,0.04922962962962964,mixed positive
PG1328,0.11976489361702129,mixed positive
PG1329,0.046609195402298846,mixed positive
PG1330,0.01960763888888889,mixed positive
PG1331,0.1356090909090909,mixed positive
PG1332,0.024476923076923077,mixed positive
PG1333,0.082071875,mixed positive
PG1334,0.04386326530612245,mixed positive
PG1335,0.0025544117647058827,mixed positive
PG1336,0.025725609756097563,mixed positive
PG1337,0.10750526315789473,mixed positive
PG1338,0.04203708609271523,mixed positive
PG1339,0.0844037037037037,mixed positive
PG1340,0.046,mixed positive
PG1341,0.05711000000000001,mixed positive
PG1342,0.10013200000000001,mixed positive
PG1343,0.06938260869565217,mixed positive
PG1344,0.1288153846153846,mixed positive
PG1345,0.16926,mixed positive
PG1346,0.05301034482758621,mixed positive
PG1347,-0.023270000000000002,mixed negative
PG1348,0.059971794871794874,mixed positive
PG1349,0.08718547486033519,mixed positive
PG1350,0.03914642857142857,mixed positive
PG1351,0.20140185185185186,mixed positive
PG1352,0.08375731707317073,mixed positive
PG1353,0.05703565217391304,mixed positive
PG1354,0.042263736263736265,mixed positive
PG1355,0.035833557046979866,mixed positive
PG1356,0.1035764705882353,mixed positive
PG1357,0.024792045454545455,mixed positive
PG1358,0.0034533980582524275,mixed positive
PG1359,0.047464705882352944,mixed positive
PG1360,0.06639818181818183,mixed positive
PG1361,0.06732282608695653,mixed positive
PG1362,0.003018571428571429,mixed positive
PG1363,0.053895652173913046,mixed positive
PG1364,-0.01941388888888889,mixed negative
PG1365,0.1275695652173913,mixed positive
PG1366,0.01404095238095238,mixed positive
PG1367,0.027885416666666666,mixed positive
PG1368,0.086622,mixed positive
PG1369,0.02840128755364807,mixed positive
PG1370,0.021564772727272728,mixed positive
PG1371,0.04368859060402684,mixed positive
PG1372,0.15675645161290322,mixed positive
PG1373,0.01758421052631579,mixed positive
PG1374,0.042163478260869566,mixed positive
PG1375,0.12996235294117647,mixed positive
PG1376,0.04729090909090909,mixed positive
PG1377,0.05641500000000001,mixed positive
PG1378,0.0646368932038835,mixed positive
PG1379,-0.03569622641509434,mixed negative
PG1380,0.05940000000000001,mixed positive
PG1381,0.05010450450450451,mixed positive
PG1382,0.03366366279069768,mixed positive
PG1383,0.09582375,mixed positive
PG1384,0.011254,mixed positive
PG1385,0.022071874999999998,mixed positive
PG1386,0.013648888888888893,mixed positive
PG1387,0.027767337807606266,mixed positive
PG1388,0.06653717948717949,mixed positive
PG1389,0.0012681818181818174,mixed positive
PG1390,0.2377576923076923,mixed positive
PG1391,0.029206818181818174,mixed positive
PG1392,0.08231372549019608,mixed positive
PG1393,0.009898039215686273,mixed positive
PG1394,0.16208541666666668,mixed positive
PG1395,0.08280869565217391,mixed positive
PG1396,0.033183823529411766,mixed positive
PG1397,0.038062500000000006,mixed positive
PG1398,0.027997175141242937,mixed positive
PG1399,0.06316059479553904,mixed positive
PG1400,-0.00907586206896552,mixed negative
PG1401,-0.025773584905660375,mixed negative
PG1402,0.038302985074626865,mixed positive
PG1403,0.07557133333333332,mixed positive
PG1404,0.06882982456140352,mixed positive
PG1405,0.006902272727272728,mixed positive
PG1406,0.063284375,mixed positive
PG1407,0.07641702127659575,mixed positive
PG1408,0.060806711409395975,mixed positive
PG1409,0.02911666666666667,mixed positive
PG1410,0.0010782608695652182,mixed positive
PG1411,0.0343375,mixed positive
PG1412,0.07641349206349206,mixed positive
PG1413,-0.022083673469387756,mixed negative
PG1414,0.05259166666666667,mixed positive
PG1415,0.049808333333333336,mixed positive
PG1416,0.12575,mixed positive
PG1417,0.024882978723404257,mixed positive
PG1418,0.12019833333333334,mixed positive
PG1419,0.08586190476190476,mixed positive
PG1420,0.006244,mixed positive
PG1421,0.0012822916666666662,mixed positive
PG1422,0.04680666666666667,mixed positive
